site,plotID,year,shannon_exotic,evenness_exotic,nspp_exotic,shannon_notexotic,evenness_notexotic,nspp_notexotic,shannon_native,evenness_native,nspp_native,shannon_unknown,evenness_unknown,nspp_unknown,rel_cover_native,rel_cover_unknown,rel_cover_exotic,cover_native,cover_unknown,cover_exotic,rel_cover_notexotic,cover_notexotic,shannon_total,evenness_total,nspp_total,shannon_family,evenness_family,nfamilies,invaded,turnover,nestedness,monthyear.x,year_plot,easting.x,northing.x,mean.max.canopy.ht.aop,max.canopy.ht.aop,rumple.aop,deepgaps.aop,deepgap.fraction.aop,cover.fraction.aop,top.rugosity.aop,vert.sd.aop,sd.sd.aop,entropy.aop,GFP.AOP.aop,VAI.AOP.aop,VCI.AOP.aop,siteID,monthyear.y,sitemonthyear,latitude,longitude,easting.y,northing.y,X_TSC_2015median,X_TSC_2016median,X_TSC_2017median,X_TSC_2018median,X_TSC_2019median,X_TSC_2020median
TEAK,TEAK_012,2017,0,0,0,2.597674672,0.123698794,21,2.413793567,0.141987857,17,1.288252305,0.322063076,4,0.923611111,0.076388889,0,2.770833333,0.229166667,0,1,3,2.597674672,0.123698794,21,2.073729211,0.148123515,14,not_invaded,0.851851852,0.052339765,2017-07,2017TEAK_012,321215.94,4098291.344,12.00239596,38.562,4.326605658,95,0.05651398,0.94348602,9.395370652,14.4533158,5.033546967,0.519317726,0.900670897,16.10213269,NA,TEAK,7/1/2019,TEAK2019-07,37.013801,-119.009599,321215.94,4098291.344,0,0,0,0,0,0
TEAK,TEAK_012,2019,0,0,0,1.983440962,0.090156407,22,1.70589422,0.106618389,16,1.609690283,0.268281714,6,0.917218543,0.082781457,0,5.770833333,0.520833333,0,1,6.291666667,1.983440962,0.090156407,22,1.712930118,0.122352151,14,not_invaded,0.736842105,0.158991228,2019-07,2019TEAK_012,321215.94,4098291.344,11.85474531,39.158,4.528898805,83,0.049375372,0.950624628,9.56505452,14.09875221,4.962270065,0.514087661,0.895843224,16.66523259,NA,TEAK,7/1/2017,TEAK2017-07,37.013801,-119.009599,321215.94,4098291.344,0,0,0,0,0,0
TEAK,TEAK_012,2019,0,0,0,1.983440962,0.090156407,22,1.70589422,0.106618389,16,1.609690283,0.268281714,6,0.917218543,0.082781457,0,5.770833333,0.520833333,0,1,6.291666667,1.983440962,0.090156407,22,1.712930118,0.122352151,14,not_invaded,0.736842105,0.158991228,2019-07,2019TEAK_012,321215.94,4098291.344,11.85474531,39.158,4.528898805,83,0.049375372,0.950624628,9.56505452,14.09875221,4.962270065,0.514087661,0.895843224,16.66523259,NA,TEAK,7/1/2019,TEAK2019-07,37.013801,-119.009599,321215.94,4098291.344,0,0,0,0,0,0
TEAK,TEAK_027,2019,0,0,0,0.940079226,0.037603169,25,0.849662732,0.047203485,18,1.899511298,0.271358757,7,0.985611511,0.014388489,0,39.95833333,0.583333333,0,1,40.54166667,0.940079226,0.037603169,25,0.911526245,0.060768416,15,not_invaded,0.777777778,0.115555556,2019-07,2019TEAK_027,324304.551,4103899.042,3.31858575,25.298,2.712491381,95,0.05651398,0.94348602,5.456646646,21.43319982,0.114363289,0.555873223,0.928557734,18.55903979,NA,TEAK,7/1/2019,TEAK2019-07,37.064904,-118.97621,324304.551,4103899.042,0,0,0,0,0,0
TEAK,TEAK_028,2019,0,0,0,2.468031131,0.064948188,38,1.845522941,0.073820918,25,1.951076058,0.150082774,13,0.72,0.28,0,7.5,2.916666667,0,1,10.41666667,2.468031131,0.064948188,38,2.054311671,0.102715584,20,not_invaded,0.79245283,0.106164681,2019-07,2019TEAK_028,323765.374,4102848.532,1.628220588,24.925,1.692193186,117,0.069601428,0.930398572,4.221625672,28.73505091,4.053616925,0.596684318,0.954202004,12.83819914,NA,TEAK,7/1/2019,TEAK2019-07,37.055339,-118.982025,323765.374,4102848.532,0,0,0,0,0,0
TEAK,TEAK_029,2017,0,0,1,2.056035881,0.062304118,33,1.902247366,0.070453606,27,1.511896559,0.25198276,6,0.957193817,0.040428062,0.002378121,16.77083333,0.708333333,0.041666667,0.997621879,17.47916667,2.067888958,0.060820263,34,1.818947822,0.090947391,20,invaded,0.840148699,0.032632366,2017-07,2017TEAK_029,319293.484,4098322.126,0.828941973,19.4,1.363066217,130,0.07733492,0.92266508,2.049800582,12.48320025,3.057525238,0.485206422,0.92483662,8.963832111,NA,TEAK,7/1/2017,TEAK2017-07,37.013711,-119.031203,319293.484,4098322.126,0,0,0,0,0,0
TEAK,TEAK_030,2019,0,0,0,1.62539226,0.046439779,35,1.427356028,0.050977001,28,1.207321272,0.201220212,6,0.952678571,0.047321429,0,22.22916667,1.104166667,0,1,23.41666667,1.62539226,0.046439779,35,1.533513734,0.080711249,19,not_invaded,0.866666667,0.083333333,2019-07,2019TEAK_030,323853.422,4103327.723,0.987684211,14.367,1.337914724,85,0.05056514,0.94943486,2.471477064,22.26539476,2.982018782,0.561522404,0.921734126,19.96450504,NA,TEAK,7/1/2019,TEAK2019-07,37.059672,-118.981148,323853.422,4103327.723,0,0,0,0,0,0
TEAK,TEAK_043,2017,0,0,0,2.241446556,0.070045205,32,3.030449907,0.104498273,29,0.097663759,0.032554586,3,0.494646681,0.505353319,0,4.8125,4.916666667,0,1,9.729166667,2.241446556,0.070045205,32,1.935127991,0.107507111,18,not_invaded,0.772486772,0.109705008,2017-07,2017TEAK_043,321054.895,4096729.277,3.757925972,31.843,2.86127001,87,0.051754908,0.948245092,6.671218997,9.719893383,3.501172375,0.467598167,0.869537725,18.85198131,NA,TEAK,7/1/2017,TEAK2017-07,36.999698,-119.011037,321054.895,4096729.277,0,0,0,0,0,0
TEAK,TEAK_045,2017,0,0,0,2.850853819,0.101816208,28,2.598840225,0.118129101,22,1.573931153,0.262321859,6,0.871287129,0.128712871,0,3.666666667,0.541666667,0,1,4.208333333,2.850853819,0.101816208,28,2.372146825,0.158143122,15,not_invaded,0.810810811,0.099827487,2017-07,2017TEAK_045,321693.01,4096518.103,16.60050973,48.273,5.104679703,88,0.052349792,0.947650208,14.20134096,13.71396557,5.066686471,0.520778023,0.917195275,10.97813444,NA,TEAK,7/1/2017,TEAK2017-07,36.997917,-119.00382,321693.01,4096518.103,0,0,0,0,0,0
TREE,TREE_001,2020,1.088899975,0.272224994,4,2.967217191,0.044286824,67,2.821938593,0.052258122,54,2.144588171,0.178715681,12,0.950235726,0.039287585,0.010476689,37.79166667,1.5625,0.416666667,0.989534275,39.39583333,3.005690046,0.042333663,71,2.383290248,0.076880331,31,invaded,0.666666667,0.078254327,2020-08,2020TREE_001,299181.205,5040345.795,18.15661264,30.581,4.388210247,83,0.049375372,0.950624628,9.178277895,10.17599779,2.810598352,0.564829269,0.845204568,26.61782198,NA,TREE,8/1/2020,TREE2020-08,45.487728,-89.569877,299181.205,5040345.795,0,0,0,0,0,0
TREE,TREE_002,2019,0,0,0,2.604904437,0.078936498,33,2.549729908,0.091061782,28,1.303092404,0.260618481,5,0.986342944,0.013657056,0,40.625,0.5625,0,1,41.1875,2.604904437,0.078936498,33,2.311277791,0.128404322,18,not_invaded,0.823529412,0.045466221,2019-06,2019TREE_002,299360.969,5040854.208,11.9096983,21.565,3.122306892,90,0.05353956,0.94646044,5.036169814,6.183264783,1.679415696,0.491597318,0.828000955,19.52928003,NA,TREE,6/1/2019,TREE2019-06,45.492352,-89.567786,299360.969,5040854.208,0,0,0,0,0,0
TREE,TREE_004,2020,0,0,1,3.62677187,0.041687033,87,3.524691358,0.045775212,77,1.999055807,0.222117312,9,0.968992248,0.029457364,0.001550388,26.04166667,0.791666667,0.041666667,0.99845798,26.97916667,3.632704204,0.04128073,88,2.956060367,0.084458868,35,invaded,0.657142857,0.078539962,2020-08,2020TREE_004,300230.416,5039443.447,8.535879135,18.075,2.402928403,109,0.064842356,0.935157644,3.528527836,4.634821314,0.863300312,0.455691877,0.747150621,23.95627589,NA,TREE,8/1/2020,TREE2020-08,45.479916,-89.556096,300230.416,5039443.447,0,0,0,0,0,0
TREE,TREE_007,2020,0.950270539,0.316756846,3,2.653333639,0.037904766,70,2.584407361,0.038573244,67,0,0,1,0.993506494,0.000590319,0.005903188,70.125,0.041666667,0.416666667,0.994274263,72.35416667,2.678852405,0.036696608,73,2.289295439,0.07384824,31,invaded,0.666666667,0.044498382,2020-08,2020TREE_007,300201.807,5041334.467,4.338532145,15.769,1.939029118,110,0.06543724,0.93456276,2.269250389,3.439440778,1.079387153,0.408217241,0.71667572,24.02430214,NA,TREE,8/1/2020,TREE2020-08,45.496912,-89.557232,300201.807,5041334.467,0,0,0,0,0,0
TREE,TREE_008,2017,0.145318494,0.072659247,2,2.065408268,0.064544008,32,2.107249605,0.075258914,28,0.026011804,0.013005902,2,0.545940171,0.357193732,0.096866097,31.9375,20.89583333,5.666666667,0.906785469,55.125,2.196340655,0.064598255,34,1.664484041,0.075658366,22,invaded,0.643356643,0.063539908,2017-08,2017TREE_008,300319.7,5039502.333,3.886466667,13.799,1.723197923,91,0.054134444,0.945865556,1.735494914,3.644828672,1.12949535,0.374471391,0.811662607,11.03220258,NA,TREE,8/1/2017,TREE2017-08,45.480471,-89.554979,300319.7,5039502.333,0,0,0,0,0,0
TREE,TREE_014,2020,0.948082429,0.158013738,6,2.934492525,0.039655304,74,2.827470337,0.04560436,62,2.138379462,0.213837946,10,0.953259533,0.021525215,0.025215252,32.29166667,0.729166667,0.854166667,0.974877451,33.14583333,3.001944347,0.037524304,80,2.357390408,0.07366845,32,invaded,0.754820937,0.050855919,2020-08,2020TREE_014,299210.887,5040224.577,8.613105563,27.164,3.044492474,99,0.058893516,0.941106484,7.079548357,9.882555723,3.510261157,0.5751144,0.855209476,26.94830119,NA,TREE,8/1/2020,TREE2020-08,45.486647,-89.569448,299210.887,5040224.577,0,0,0,0,0,0
TREE,TREE_018,2019,0,0,0,2.470740476,0.082358016,30,2.370708328,0.094828333,25,1.140720196,0.285180049,4,0.974626866,0.025373134,0,40.8125,1.0625,0,1,42,2.470740476,0.082358016,30,2.114273614,0.105713681,20,not_invaded,0.757281553,0.034385113,2019-06,2019TREE_018,299361.514,5041003.198,20.93067717,28.274,2.962736163,126,0.074955384,0.925044616,4.945387356,8.453284285,1.788298603,0.54801079,0.863987039,27.60988381,NA,TREE,6/1/2019,TREE2019-06,45.493692,-89.56784,299361.514,5041003.198,0,0,0,0,0,0
TREE,TREE_020,2017,0.562335145,0.281167572,2,1.950015455,0.045349197,43,1.90487082,0.048842842,39,0.410116318,0.205058159,2,0.994499683,0.002961709,0.002538608,97.9375,0.291666667,0.25,0.997477932,98.875,1.964123232,0.043647183,45,1.754738607,0.08773693,20,invaded,0.76070529,0.018877077,2017-08,2017TREE_020,299960.339,5040853.954,9.191511013,22.144,3.814081345,92,0.054729328,0.945270672,7.609813453,8.075643381,4.138721059,0.541727916,0.861719081,14.34742447,NA,TREE,8/1/2017,TREE2017-08,45.492522,-89.560123,299960.339,5040853.954,0,0,0,0,0,0
TREE,TREE_041,2019,0,0,1,2.291082177,0.088118545,26,2.216139532,0.100733615,22,1.214889654,0.303722413,4,0.978991597,0.018907563,0.00210084,29.125,0.5625,0.0625,0.99789916,29.6875,2.301320169,0.08523408,27,1.929772392,0.137840885,14,invaded,0.71641791,0.071291587,2019-06,2019TREE_041,297788.655,5041109.037,19.88441262,26.461,3.462710962,96,0.057108864,0.942891136,5.832444625,7.938945333,2.5058209,0.50824794,0.887810146,7.03917203,NA,TREE,6/1/2019,TREE2019-06,45.494189,-89.587993,297788.655,5041109.037,0,0,0,0,0,0
TREE,TREE_046,2019,0,0,1,2.01441517,0.125900948,16,1.80752574,0.150627145,12,0.876005766,0.292001922,3,0.934210526,0.061403509,0.004385965,13.3125,0.875,0.0625,0.995652174,14.3125,2.033639027,0.119625825,17,1.885072256,0.145005558,13,invaded,0.763636364,0.024981523,2019-06,2019TREE_046,297460.735,5041048.28,19.17632163,27.331,2.293376529,86,0.051160024,0.948839976,3.999609442,7.615039451,1.732100583,0.511437506,0.872778652,11.13408059,NA,TREE,6/1/2019,TREE2019-06,45.493548,-89.592161,297460.735,5041048.28,0,0,0,0,0,0
TREE,TREE_049,2019,0,0,1,1.76334524,0.088167262,20,1.566645438,0.111903246,14,1.359236701,0.27184734,5,0.968215159,0.024449878,0.007334963,24.75,0.625,0.1875,0.992890995,26.1875,1.793057217,0.085383677,21,1.3412655,0.103174269,13,invaded,0.762711864,0.067591166,2019-06,2019TREE_049,297550.493,5041080.458,20.66412834,26.369,2.045957,146,0.086853064,0.913146936,3.94674726,6.307356841,1.895340269,0.49761895,0.869637018,7.38191223,NA,TREE,6/1/2019,TREE2019-06,45.493863,-89.591027,297550.493,5041080.458,0,0,0,0,0,0
JERC,JERC_002,2018,0,0,0,3.220682596,0.029547547,109,3.13727374,0.031689634,99,1.722080506,0.191342278,9,0.975130133,0.024869867,0,105.375,2.6875,0,1,108.1041667,3.220682596,0.029547547,109,2.216328646,0.088653146,25,not_invaded,0.770354906,0.033040983,2018-09,2018JERC_002,742021.366,3453937.766,19.73457639,29.296,3.652584029,97,0.057703748,0.942296252,8.931230995,10.25982125,5.072679541,0.53972137,0.895927839,15.23344149,0.513569167,JERC,9/1/2018,JERC2018-09,31.194504,-84.460062,742021.366,3453937.766,0,0,0,0,0,0
JERC,JERC_002,2018,0,0,0,3.220682596,0.029547547,109,3.13727374,0.031689634,99,1.722080506,0.191342278,9,0.975130133,0.024869867,0,105.375,2.6875,0,1,108.1041667,3.220682596,0.029547547,109,2.216328646,0.088653146,25,not_invaded,0.770354906,0.033040983,2018-09,2018JERC_002,742021.366,3453937.766,19.73457639,29.296,3.652584029,97,0.057703748,0.942296252,8.931230995,10.25982125,5.072679541,0.53972137,0.895927839,15.23344149,0.513569167,JERC,9/1/2019,JERC2019-09,31.194504,-84.460062,742021.366,3453937.766,0,0,0,0,0,0
JERC,JERC_002,2019,0,0,1,2.612331861,0.026931256,97,2.575620849,0.028303526,91,1.647621115,0.274603519,6,0.992040094,0.007370283,0.000589623,70.10416667,0.520833333,0.041666667,0.999410377,70.625,2.61576547,0.026691484,98,1.773468,0.063338143,28,invaded,0.791578947,0.026769676,2019-09,2019JERC_002,742021.366,3453937.766,18.32395202,29.604,4.127000469,97,0.057703748,0.942296252,10.01593402,10.09241515,4.88475656,0.566635299,0.859969585,26.83693477,0.54070749,JERC,9/1/2018,JERC2018-09,31.194504,-84.460062,742021.366,3453937.766,0,0,0,0,0,0
JERC,JERC_002,2019,0,0,1,2.612331861,0.026931256,97,2.575620849,0.028303526,91,1.647621115,0.274603519,6,0.992040094,0.007370283,0.000589623,70.10416667,0.520833333,0.041666667,0.999410377,70.625,2.61576547,0.026691484,98,1.773468,0.063338143,28,invaded,0.791578947,0.026769676,2019-09,2019JERC_002,742021.366,3453937.766,18.32395202,29.604,4.127000469,97,0.057703748,0.942296252,10.01593402,10.09241515,4.88475656,0.566635299,0.859969585,26.83693477,0.54070749,JERC,9/1/2019,JERC2019-09,31.194504,-84.460062,742021.366,3453937.766,0,0,0,0,0,0
JERC,JERC_003,2018,0.598269589,0.299134794,2,3.256547277,0.026913614,121,3.139104808,0.029614196,106,2.41109168,0.185468591,13,0.966772152,0.024367089,0.008860759,63.64583333,1.604166667,0.583333333,0.991194969,65.66666667,3.283576424,0.026695743,123,2.631680392,0.058481786,45,invaded,0.875846501,0.020672784,2018-09,2018JERC_003,740760.955,3454091.103,16.41554978,25.241,2.124742798,84,0.049970256,0.950029744,5.450799426,8.925357807,4.307231162,0.798881264,0.853488815,13.00126082,0.734511043,JERC,9/1/2018,JERC2018-09,31.196146,-84.473242,740760.955,3454091.103,0,0,0,0,0,0
JERC,JERC_006,2018,0,0,0,3.38427825,0.025834185,131,3.257333112,0.028324636,115,2.340601798,0.15604012,15,0.963616792,0.036383208,0,93.25,3.520833333,0,1,96.85416667,3.38427825,0.025834185,131,2.163666477,0.080135795,27,not_invaded,0.805998126,0.034648526,2018-09,2018JERC_006,742440.187,3453189.448,9.499492434,24.93,3.664749863,95,0.05651398,0.94348602,8.83469493,8.883563884,3.21946763,0.698423789,0.885999789,21.20356791,0.6486026,JERC,9/1/2018,JERC2018-09,31.187671,-84.45585,742440.187,3453189.448,0,0,0,0,0,0
JERC,JERC_008,2018,1.080933206,0.270233302,4,3.714964942,0.028358511,131,3.577583819,0.032230485,111,2.699677249,0.142088276,19,0.95145287,0.031183558,0.017363572,55.9375,1.833333333,1.020833333,0.983009709,59.0625,3.756294467,0.027824403,135,2.209950748,0.06314145,35,invaded,0.834507042,0.027359233,2018-09,2018JERC_008,742889.908,3454029.888,14.41323699,27.633,3.013779652,86,0.051160024,0.948839976,8.254545977,10.10666315,5.363112009,0.668559011,0.868227305,20.20661967,0.630615186,JERC,9/1/2018,JERC2018-09,31.195154,-84.450932,742889.908,3454029.888,0,0,0,0,0,0
JERC,JERC_009,2017,0,0,1,2.613274863,0.022724129,115,2.503707839,0.025289978,99,2.297111225,0.153140748,15,0.977243672,0.02224495,0.000511378,79.625,1.8125,0.041666667,0.999489405,81.5625,2.616321278,0.022554494,116,1.568278453,0.054078567,29,invaded,0.830462375,0.019457368,2017-09,2017JERC_009,742321.158,3453998.479,9.195227331,27.297,3.853524081,115,0.06841166,0.93158834,9.814981444,10.47537799,5.809817364,0.560550454,0.882400758,13.61479496,0.533388978,JERC,9/1/2017,JERC2017-09,31.194989,-84.456903,742321.158,3453998.479,0,0,0,0,0,0
JERC,JERC_009,2017,0,0,1,2.613274863,0.022724129,115,2.503707839,0.025289978,99,2.297111225,0.153140748,15,0.977243672,0.02224495,0.000511378,79.625,1.8125,0.041666667,0.999489405,81.5625,2.616321278,0.022554494,116,1.568278453,0.054078567,29,invaded,0.830462375,0.019457368,2017-09,2017JERC_009,742321.158,3453998.479,9.195227331,27.297,3.853524081,115,0.06841166,0.93158834,9.814981444,10.47537799,5.809817364,0.560550454,0.882400758,13.61479496,0.533388978,JERC,9/1/2018,JERC2018-09,31.194989,-84.456903,742321.158,3453998.479,0,0,0,0,0,0
JERC,JERC_009,2018,0,0,0,3.069932557,0.024364544,126,2.899641587,0.027881169,104,2.556158836,0.121721849,21,0.956983441,0.043016559,0,110.7708333,4.979166667,0,1,115.9583333,3.069932557,0.024364544,126,1.972320111,0.068011038,29,not_invaded,0.775111111,0.040754973,2018-09,2018JERC_009,742321.158,3453998.479,10.37094844,27.758,3.414125811,110,0.06543724,0.93456276,10.24937869,10.68719593,5.366825177,0.589077991,0.881417353,16.05070574,0.56212326,JERC,9/1/2017,JERC2017-09,31.194989,-84.456903,742321.158,3453998.479,0,0,0,0,0,0
JERC,JERC_009,2018,0,0,0,3.069932557,0.024364544,126,2.899641587,0.027881169,104,2.556158836,0.121721849,21,0.956983441,0.043016559,0,110.7708333,4.979166667,0,1,115.9583333,3.069932557,0.024364544,126,1.972320111,0.068011038,29,not_invaded,0.775111111,0.040754973,2018-09,2018JERC_009,742321.158,3453998.479,10.37094844,27.758,3.414125811,110,0.06543724,0.93456276,10.24937869,10.68719593,5.366825177,0.589077991,0.881417353,16.05070574,0.56212326,JERC,9/1/2018,JERC2018-09,31.194989,-84.456903,742321.158,3453998.479,0,0,0,0,0,0
JERC,JERC_010,2018,0,0,0,4.010577263,0.030154716,133,3.896378175,0.033302378,117,2.451757187,0.163450479,15,0.959454478,0.040545522,0,54.22916667,2.291666667,0,1,56.5625,4.010577263,0.030154716,133,2.412812933,0.061866998,39,not_invaded,0.802744425,0.03607828,2018-09,2018JERC_010,741087.026,3455437.686,11.37455395,22.965,2.924139965,87,0.051754908,0.948245092,4.888778764,8.264598163,4.535738151,0.778490982,0.838160251,16.98151333,0.7229583,JERC,9/1/2018,JERC2018-09,31.208217,-84.469499,741087.026,3455437.686,0,0,0,0,0,0
JERC,JERC_010,2018,0,0,0,4.010577263,0.030154716,133,3.896378175,0.033302378,117,2.451757187,0.163450479,15,0.959454478,0.040545522,0,54.22916667,2.291666667,0,1,56.5625,4.010577263,0.030154716,133,2.412812933,0.061866998,39,not_invaded,0.802744425,0.03607828,2018-09,2018JERC_010,741087.026,3455437.686,11.37455395,22.965,2.924139965,87,0.051754908,0.948245092,4.888778764,8.264598163,4.535738151,0.778490982,0.838160251,16.98151333,0.7229583,JERC,9/1/2019,JERC2019-09,31.208217,-84.469499,741087.026,3455437.686,0,0,0,0,0,0
JERC,JERC_010,2019,0,0,0,3.76046837,0.025238043,149,3.636033821,0.0273386,133,2.359266287,0.157284419,15,0.960130913,0.039869087,0,67.22916667,2.791666667,0,1,70.1875,3.76046837,0.025238043,149,2.371833598,0.0578496,41,not_invaded,0.779354839,0.022728495,2019-09,2019JERC_010,741087.026,3455437.686,10.81670377,22.999,2.901817316,91,0.054134444,0.945865556,5.361172971,8.133913892,4.102342945,0.786225807,0.804703384,26.98865922,0.73014137,JERC,9/1/2018,JERC2018-09,31.208217,-84.469499,741087.026,3455437.686,0,0,0,0,0,0
JERC,JERC_010,2019,0,0,0,3.76046837,0.025238043,149,3.636033821,0.0273386,133,2.359266287,0.157284419,15,0.960130913,0.039869087,0,67.22916667,2.791666667,0,1,70.1875,3.76046837,0.025238043,149,2.371833598,0.0578496,41,not_invaded,0.779354839,0.022728495,2019-09,2019JERC_010,741087.026,3455437.686,10.81670377,22.999,2.901817316,91,0.054134444,0.945865556,5.361172971,8.133913892,4.102342945,0.786225807,0.804703384,26.98865922,0.73014137,JERC,9/1/2019,JERC2019-09,31.208217,-84.469499,741087.026,3455437.686,0,0,0,0,0,0
JERC,JERC_011,2018,1.060856947,0.353618982,3,3.378974486,0.032180709,105,3.330555317,0.036201688,92,0.63473041,0.052894201,12,0.874410245,0.123567738,0.002022018,81.08333333,11.45833333,0.1875,0.997982063,92.72916667,3.388835241,0.031378104,108,2.055482829,0.070878718,29,invaded,0.809756098,0.021412734,2018-09,2018JERC_011,741268.88,3452889.156,16.05217765,31.993,4.534876881,88,0.052349792,0.947650208,11.48072894,9.999106702,5.007529489,0.633375915,0.888091656,18.56080534,0.586271226,JERC,9/1/2017,JERC2017-09,31.185207,-84.468204,741268.88,3452889.156,0,0,0,0,0,0
JERC,JERC_011,2018,1.060856947,0.353618982,3,3.378974486,0.032180709,105,3.330555317,0.036201688,92,0.63473041,0.052894201,12,0.874410245,0.123567738,0.002022018,81.08333333,11.45833333,0.1875,0.997982063,92.72916667,3.388835241,0.031378104,108,2.055482829,0.070878718,29,invaded,0.809756098,0.021412734,2018-09,2018JERC_011,741268.88,3452889.156,16.05217765,31.993,4.534876881,88,0.052349792,0.947650208,11.48072894,9.999106702,5.007529489,0.633375915,0.888091656,18.56080534,0.586271226,JERC,9/1/2018,JERC2018-09,31.185207,-84.468204,741268.88,3452889.156,0,0,0,0,0,0
JERC,JERC_011,2018,1.060856947,0.353618982,3,3.378974486,0.032180709,105,3.330555317,0.036201688,92,0.63473041,0.052894201,12,0.874410245,0.123567738,0.002022018,81.08333333,11.45833333,0.1875,0.997982063,92.72916667,3.388835241,0.031378104,108,2.055482829,0.070878718,29,invaded,0.809756098,0.021412734,2018-09,2018JERC_011,741268.88,3452889.156,16.05217765,31.993,4.534876881,88,0.052349792,0.947650208,11.48072894,9.999106702,5.007529489,0.633375915,0.888091656,18.56080534,0.586271226,JERC,9/1/2019,JERC2019-09,31.185207,-84.468204,741268.88,3452889.156,0,0,0,0,0,0
JERC,JERC_011,2019,0,0,1,3.41582347,0.034855342,98,3.338699626,0.038375858,87,1.865611688,0.186561169,10,0.978886756,0.020473448,0.000639795,63.75,1.333333333,0.041666667,0.99936143,65.20833333,3.418978091,0.034535132,99,2.22307516,0.079395541,28,invaded,0.751968504,0.034472174,2019-09,2019JERC_011,741268.88,3452889.156,15.71647302,32.312,4.330773102,87,0.051754908,0.948245092,11.80538503,10.11360707,4.435950012,0.637542395,0.869481722,26.03430792,0.59012784,JERC,9/1/2017,JERC2017-09,31.185207,-84.468204,741268.88,3452889.156,0,0,0,0,0,0
JERC,JERC_011,2019,0,0,1,3.41582347,0.034855342,98,3.338699626,0.038375858,87,1.865611688,0.186561169,10,0.978886756,0.020473448,0.000639795,63.75,1.333333333,0.041666667,0.99936143,65.20833333,3.418978091,0.034535132,99,2.22307516,0.079395541,28,invaded,0.751968504,0.034472174,2019-09,2019JERC_011,741268.88,3452889.156,15.71647302,32.312,4.330773102,87,0.051754908,0.948245092,11.80538503,10.11360707,4.435950012,0.637542395,0.869481722,26.03430792,0.59012784,JERC,9/1/2018,JERC2018-09,31.185207,-84.468204,741268.88,3452889.156,0,0,0,0,0,0
